Pfisters	O
Mühle	O
Erstes	O
Blatt	O
Von	O
alten	O
und	O
neuen	O
Wundern	O
Ach	O
,	O
noch	O
einmal	O
ein	O
frischer	O
Atemzug	O
im	O
letzten	O
Viertel	O
dieses	O
neunzehnten	O
Jahrhunderts	O
!	O
Noch	O
einmal	O
sattelt	O
mir	O
den	O
Hippogryphen	Tier
";"	O
–	O
ach	O
,	O
wenn	O
sie	O
gewußt	O
hätten	O
,	O
die	O
Leute	O
von	O
damals	O
,	O
wenn	O
sie	O
geahnt	O
hätten	O
,	O
die	O
Leute	O
vor	O
hundert	O
Jahren	O
,	O
wo	O
ihre	O
Nachkommen	O
das	O
»	O
alte	O
romantische	O
Land	Lebensraum
«	O
zu	O
suchen	O
haben	O
würden	O
!	O
Wahrlich	O
nicht	O
mehr	O
in	O
Bagdad	O
.	O
Nicht	O
mehr	O
am	O
Hofe	O
des	O
Sultans	O
von	O
Babylon	O
.	O
Wer	O
dort	O
nicht	O
selber	O
gewesen	O
ist	O
,	O
der	O
kennt	O
das	O
doch	O
viel	O
zu	O
genau	O
aus	O
Photographien	O
,	O
Holzschnitten	O
nach	O
Photographien	O
,	O
Konsularberichten	O
,	O
aus	O
den	O
Telegrammen	O
der	O
Kölnischen	O
Zeitung	O
,	O
um	O
es	O
dort	O
noch	O
zu	O
suchen	O
.	O
Wir	O
verlegen	O
keine	O
Wundergeschichte	O
mehr	O
in	O
den	O
Orient	Lebensraum
.	O
Wir	O
haben	O
unsern	O
Hippogryphen	Tier
um	O
die	O
ganze	O
Erde	Lebensraum
gejagt	O
und	O
sind	O
auf	O
ihm	O
zum	O
Ausgangspunkte	O
zurückgekommen	O
.	O
Enttäuscht	O
sind	O
wir	O
abgestiegen	O
,	O
und	O
die	O
Verständigen	O
ziehen	O
ihr	O
buglahmes	O
,	O
keuchendes	O
Tier	Tier
in	O
den	O
Stall	O
,	O
und	O
wir	O
haben	O
es	O
ihnen	O
schon	O
hoch	O
anzurechnen	O
,	O
wenn	O
sie	O
kopfschüttelnd	O
und	O
mit	O
einem	O
betrübten	O
Seufzer	O
das	O
still	O
tun	O
und	O
sich	O
nicht	O
durch	O
irgendeine	O
Redensart	O
eines	O
schlechte	O
Geschäfte	O
gemacht	O
habenden	O
Musterreiters	O
ob	O
ihrer	O
Enttäuschung	O
rächen	O
und	O
grinsen	O
:	O
»	O
Auf	O
den	O
Leim	O
nie	O
wieder	O
!	O
«	O
oder	O
:	O
»	O
Na	O
,	O
so	O
blau	O
!	O
«	O
Jenseits	O
dieser	O
Verständigen	O
sind	O
dann	O
einige	O
,	O
von	O
denen	O
wir	O
,	O
da	O
wir	O
höchstpersönlich	O
unter	O
ihnen	O
beteiligt	O
sind	O
,	O
nicht	O
wissen	O
oder	O
nicht	O
sagen	O
können	O
,	O
ob	O
sie	O
zu	O
den	O
ganz	O
Unverständigen	O
gehören	O
.	O
Diese	O
stehen	O
und	O
halten	O
ihr	O
Vogelpferd	Tier
am	O
Zügel	O
und	O
wissen	O
nicht	O
damit	O
wohin	O
,	O
denken	O
Kinder	O
und	O
Enkel	O
und	O
schütteln	O
das	O
Haupt	O
.	O
Durch	O
die	O
Wüste	Lebensraum
,	O
über	O
welcher	O
der	O
Vogel	Tier
Rock	O
schwebte	O
,	O
über	O
welche	O
Oberon	O
im	O
Schwanenwagen	O
den	O
tapfern	O
Hüon	O
und	O
die	O
schöne	O
Rezia	O
,	O
den	O
treuen	O
Knappen	O
Scherasmin	O
und	O
die	O
wackere	O
Amme	O
führte	O
,	O
sind	O
Eisenschienen	O
gelegt	O
und	O
Telegraphenstangen	O
aufgepflanzt	O
";"	O
der	O
Bach	Lebensraum
Kidron	O
treibt	O
Papiermühlen	O
,	O
und	O
an	O
den	O
vier	O
Hauptwassern	Lebensraum
,	O
in	O
die	O
sich	O
der	O
Strom	Lebensraum
teilte	O
,	O
der	O
von	O
Eden	O
ausging	O
,	O
sind	O
noch	O
nützlichere	O
»	O
Etablissements	O
«	O
hingebaut	O
:	O
wer	O
hebt	O
heute	O
von	O
unseren	O
Augen	O
den	O
Nebel	O
,	O
der	O
auf	O
der	O
Vorwelt	O
Wundern	O
liegt	O
?	O
Wer	O
?	O
–	O
Was	O
?	O
ist	O
vielleicht	O
die	O
richtigere	O
Frage	O
.	O
Ein	O
leichter	O
Hauch	O
aus	O
der	O
Tiefe	O
der	O
Seele	O
in	O
diesen	O
Nebel	O
,	O
und	O
er	O
zerteilt	O
sich	O
auch	O
heute	O
noch	O
gradeso	O
wie	O
im	O
Jahre	O
siebenzehnhundertundachtzig	O
.	O
Das	O
»	O
alte	O
romantische	O
Land	Lebensraum
«	O
liegt	O
von	O
neuem	O
im	O
hellsten	O
Sonnenschein	O
vor	O
uns	O
";"	O
wir	O
aber	O
erfahren	O
mit	O
nicht	O
unberechtigtem	O
Erstaunen	O
,	O
wie	O
uns	O
jetzt	O
der	O
»	O
Vorwelt	O
Wunder	O
«	O
,	O
die	O
wir	O
